,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
1882,22003,1610612759,SAS,San Antonio Spurs,0020300618,2004-01-23,SAS @ PHX,W,240,86,37,92,0.402,4,17,0.235,8,15,0.533,18,24,42,15,11,9,12,16,2.0
1883,22003,1610612759,SAS,San Antonio Spurs,0020300601,2004-01-21,SAS vs. NJN,W,240,99,39,81,0.481,5,13,0.385,16,25,0.64,13,36,49,21,6,7,12,17,23.0
1884,22003,1610612759,SAS,San Antonio Spurs,0020300584,2004-01-19,SAS @ DET,L,240,77,32,74,0.432,8,23,0.348,5,13,0.385,8,27,35,22,8,4,15,23,-8.0
1885,22003,1610612759,SAS,San Antonio Spurs,0020300576,2004-01-18,SAS @ BOS,W,240,109,44,83,0.53,7,15,0.467,14,21,0.667,15,35,50,32,8,5,15,21,17.0
1886,22003,1610612759,SAS,San Antonio Spurs,0020300558,2004-01-16,SAS @ IND,L,240,79,28,78,0.359,5,16,0.313,18,26,0.692,15,33,48,22,7,11,18,21,-10.0
1887,22003,1610612759,SAS,San Antonio Spurs,0020300548,2004-01-14,SAS vs. MIN,L,240,93,37,87,0.425,6,23,0.261,13,22,0.591,21,30,51,19,2,5,12,23,-7.0
1888,22003,1610612759,SAS,San Antonio Spurs,0020300534,2004-01-13,SAS @ ATL,L,240,77,26,79,0.329,2,15,0.133,23,29,0.793,13,25,38,10,10,5,13,20,-9.0
1889,22003,1610612759,SAS,San Antonio Spurs,0020300521,2004-01-10,SAS vs. IND,W,265,89,33,80,0.413,5,11,0.455,18,28,0.643,13,43,56,25,7,8,22,17,1.0
1890,22003,1610612759,SAS,San Antonio Spurs,0020300509,2004-01-09,SAS @ NOH,W,240,94,34,66,0.515,7,11,0.636,19,35,0.543,7,39,46,26,7,9,20,23,10.0
1891,22003,1610612759,SAS,San Antonio Spurs,0020300489,2004-01-06,SAS vs. WAS,W,240,94,40,80,0.5,2,7,0.286,12,15,0.8,10,42,52,25,6,11,16,27,22.0
1892,22003,1610612759,SAS,San Antonio Spurs,0020300482,2004-01-05,SAS @ DEN,W,240,98,40,76,0.526,2,5,0.4,16,29,0.552,15,38,53,25,7,5,18,21,24.0
1893,22003,1610612759,SAS,San Antonio Spurs,0020300463,2004-01-03,SAS vs. PHI,L,240,77,26,67,0.388,6,13,0.462,19,31,0.613,7,27,34,17,8,5,17,23,-6.0
1894,22003,1610612759,SAS,San Antonio Spurs,0020300425,2003-12-28,SAS vs. MIL,W,240,89,33,77,0.429,4,12,0.333,19,35,0.543,17,38,55,17,10,11,17,15,15.0
1895,22003,1610612759,SAS,San Antonio Spurs,0020300410,2003-12-26,SAS vs. ORL,W,240,98,40,83,0.482,5,15,0.333,13,25,0.52,13,34,47,29,11,7,11,20,15.0
1896,22003,1610612759,SAS,San Antonio Spurs,0020300396,2003-12-23,SAS vs. LAC,W,240,111,47,84,0.56,7,15,0.467,10,18,0.556,8,30,38,32,14,9,13,16,21.0
1897,22003,1610612759,SAS,San Antonio Spurs,0020300379,2003-12-20,SAS @ POR,W,240,101,41,78,0.526,6,15,0.4,13,19,0.684,12,30,42,30,4,4,8,15,10.0
1898,22003,1610612759,SAS,San Antonio Spurs,0020300370,2003-12-19,SAS @ SEA,W,240,87,34,74,0.459,5,12,0.417,14,18,0.778,11,37,48,18,7,7,17,18,14.0
1899,22003,1610612759,SAS,San Antonio Spurs,0020300354,2003-12-17,SAS vs. TOR,W,240,73,28,71,0.394,2,14,0.143,15,27,0.556,10,29,39,15,5,8,11,22,3.0
1900,22003,1610612759,SAS,San Antonio Spurs,0020300336,2003-12-15,SAS vs. MEM,W,240,78,27,74,0.365,6,14,0.429,18,29,0.621,17,37,54,16,10,6,21,15,11.0
1901,22003,1610612759,SAS,San Antonio Spurs,0020300325,2003-12-13,SAS vs. HOU,W,240,86,34,74,0.459,6,15,0.4,12,18,0.667,11,32,43,24,5,3,8,22,13.0
1902,22003,1610612759,SAS,San Antonio Spurs,0020300307,2003-12-11,SAS @ HOU,W,240,71,27,84,0.321,6,21,0.286,11,21,0.524,15,31,46,17,11,6,12,13,4.0
1903,22003,1610612759,SAS,San Antonio Spurs,0020300303,2003-12-10,SAS vs. POR,W,240,102,40,81,0.494,4,10,0.4,18,26,0.692,10,39,49,23,8,6,7,14,25.0
1904,22003,1610612759,SAS,San Antonio Spurs,0020300287,2003-12-08,SAS @ CHI,W,240,96,36,71,0.507,8,14,0.571,16,22,0.727,8,29,37,22,8,5,16,22,14.0
1905,22003,1610612759,SAS,San Antonio Spurs,0020300272,2003-12-06,SAS @ MIA,W,240,86,33,78,0.423,4,14,0.286,16,24,0.667,13,35,48,22,6,9,11,12,16.0
1906,22003,1610612759,SAS,San Antonio Spurs,0020300263,2003-12-05,SAS @ ORL,W,241,105,43,86,0.5,3,9,0.333,16,25,0.64,15,30,45,23,8,6,13,25,11.0
1907,22003,1610612759,SAS,San Antonio Spurs,0020300251,2003-12-03,SAS vs. LAL,L,241,86,30,72,0.417,4,14,0.286,22,31,0.71,10,37,47,14,4,6,19,22,-4.0
1908,22003,1610612759,SAS,San Antonio Spurs,0020300240,2003-12-01,SAS @ LAC,L,241,83,31,84,0.369,3,11,0.273,18,33,0.545,20,28,48,18,3,6,14,29,-8.0
1909,22003,1610612759,SAS,San Antonio Spurs,0020300232,2003-11-29,SAS @ GSW,L,240,89,32,79,0.405,2,11,0.182,23,32,0.719,14,34,48,17,8,7,15,23,-2.0
1910,22003,1610612759,SAS,San Antonio Spurs,0020300222,2003-11-28,SAS @ LAL,L,240,87,32,82,0.39,2,10,0.2,21,34,0.618,17,30,47,19,8,1,13,20,-16.0
1911,22003,1610612759,SAS,San Antonio Spurs,0020300205,2003-11-26,SAS vs. CHI,W,242,109,44,85,0.518,6,14,0.429,15,23,0.652,15,30,45,31,10,5,12,17,11.0
1912,22003,1610612759,SAS,San Antonio Spurs,0020300168,2003-11-21,SAS vs. ATL,W,238,114,44,85,0.518,8,15,0.533,18,24,0.75,10,40,50,28,16,9,13,23,39.0
1913,22003,1610612759,SAS,San Antonio Spurs,0020300162,2003-11-20,SAS @ DAL,L,241,92,35,79,0.443,2,14,0.143,20,28,0.714,9,38,47,25,7,3,13,25,-3.0
1914,22003,1610612759,SAS,San Antonio Spurs,0020300149,2003-11-18,SAS vs. GSW,W,240,94,38,76,0.5,10,17,0.588,8,15,0.533,10,29,39,27,10,6,12,18,13.0
1915,22003,1610612759,SAS,San Antonio Spurs,0020300127,2003-11-15,SAS @ WAS,W,240,95,38,80,0.475,4,10,0.4,15,19,0.789,9,44,53,28,4,9,15,15,24.0
1916,22003,1610612759,SAS,San Antonio Spurs,0020300119,2003-11-14,SAS @ PHI,L,240,96,33,88,0.375,6,19,0.316,24,32,0.75,20,31,51,26,6,4,13,31,-4.0
1917,22003,1610612759,SAS,San Antonio Spurs,0020300104,2003-11-12,SAS @ NJN,W,240,85,32,78,0.41,5,15,0.333,16,19,0.842,11,39,50,16,5,10,11,12,14.0
1918,22003,1610612759,SAS,San Antonio Spurs,0020300093,2003-11-10,SAS vs. UTA,W,240,87,31,70,0.443,4,12,0.333,21,33,0.636,11,27,38,20,15,11,17,19,9.0
1919,22003,1610612759,SAS,San Antonio Spurs,0020300082,2003-11-08,SAS vs. DAL,L,239,78,27,83,0.325,3,16,0.188,21,26,0.808,16,33,49,15,9,6,15,18,-3.0
1920,22003,1610612759,SAS,San Antonio Spurs,0020300064,2003-11-06,SAS vs. LAL,L,290,117,37,91,0.407,7,15,0.467,36,44,0.818,9,38,47,19,8,4,12,33,-3.0
1921,22003,1610612759,SAS,San Antonio Spurs,0020300051,2003-11-04,SAS vs. MIA,W,239,80,25,73,0.342,4,15,0.267,26,41,0.634,15,33,48,12,6,5,10,17,7.0
1922,22003,1610612759,SAS,San Antonio Spurs,0020300043,2003-11-03,SAS @ MEM,L,240,80,29,76,0.382,4,10,0.4,18,25,0.72,9,39,48,21,9,8,24,25,-8.0
1923,22003,1610612759,SAS,San Antonio Spurs,0020300035,2003-11-01,SAS vs. NYK,W,240,86,27,63,0.429,6,18,0.333,26,35,0.743,8,31,39,20,8,2,15,19,12.0
1924,22003,1610612759,SAS,San Antonio Spurs,0020300011,2003-10-29,SAS @ DEN,L,240,72,26,97,0.268,2,13,0.154,18,23,0.783,23,37,60,14,11,16,18,28,-8.0
1925,22003,1610612759,SAS,San Antonio Spurs,0020300002,2003-10-28,SAS vs. PHX,W,240,83,31,73,0.425,1,10,0.1,20,26,0.769,7,31,38,20,8,11,20,24,1.0
1926,42002,1610612759,SAS,San Antonio Spurs,0040200406,2003-06-15,SAS vs. NJN,W,240,88,34,74,0.459,3,15,0.2,17,25,0.68,11,44,55,20,4,13,19,14,11.0
1927,42002,1610612759,SAS,San Antonio Spurs,0040200405,2003-06-13,SAS @ NJN,W,240,93,33,69,0.478,3,9,0.333,24,29,0.828,8,31,39,15,10,9,15,29,10.0
1928,42002,1610612759,SAS,San Antonio Spurs,0040200404,2003-06-11,SAS @ NJN,L,240,76,26,90,0.289,4,18,0.222,20,24,0.833,22,31,53,14,10,10,11,27,-1.0
1929,42002,1610612759,SAS,San Antonio Spurs,0040200403,2003-06-08,SAS @ NJN,W,240,84,28,67,0.418,5,10,0.5,23,35,0.657,9,29,38,19,10,8,17,17,5.0
1930,42002,1610612759,SAS,San Antonio Spurs,0040200402,2003-06-06,SAS vs. NJN,L,240,85,33,68,0.485,5,13,0.385,14,25,0.56,14,29,43,17,6,7,21,16,-2.0
1931,42002,1610612759,SAS,San Antonio Spurs,0040200401,2003-06-04,SAS vs. NJN,W,240,101,39,79,0.494,4,10,0.4,19,28,0.679,10,37,47,24,7,12,12,20,12.0
1932,42002,1610612759,SAS,San Antonio Spurs,0040200316,2003-05-29,SAS @ DAL,W,240,90,33,76,0.434,10,19,0.526,14,21,0.667,9,35,44,25,8,5,17,18,12.0
1933,42002,1610612759,SAS,San Antonio Spurs,0040200315,2003-05-27,SAS vs. DAL,L,240,91,31,70,0.443,5,22,0.227,24,38,0.632,9,29,38,24,4,11,14,19,-12.0
1934,42002,1610612759,SAS,San Antonio Spurs,0040200314,2003-05-25,SAS @ DAL,W,240,102,35,76,0.461,6,23,0.261,26,31,0.839,14,35,49,19,11,6,11,18,7.0
1935,42002,1610612759,SAS,San Antonio Spurs,0040200313,2003-05-23,SAS @ DAL,W,240,96,36,84,0.429,5,15,0.333,19,26,0.731,19,40,59,19,9,11,16,15,13.0
1936,42002,1610612759,SAS,San Antonio Spurs,0040200312,2003-05-21,SAS vs. DAL,W,240,119,39,81,0.481,4,11,0.364,37,45,0.822,10,41,51,24,7,6,14,22,13.0
1937,42002,1610612759,SAS,San Antonio Spurs,0040200311,2003-05-19,SAS vs. DAL,L,240,110,36,74,0.486,7,20,0.35,31,48,0.646,7,30,37,23,9,1,9,36,-3.0
1938,42002,1610612759,SAS,San Antonio Spurs,0040200226,2003-05-15,SAS @ LAL,W,240,110,44,79,0.557,6,9,0.667,16,23,0.696,13,31,44,21,9,4,10,19,28.0
1939,42002,1610612759,SAS,San Antonio Spurs,0040200225,2003-05-13,SAS vs. LAL,W,240,96,38,79,0.481,3,8,0.375,17,26,0.654,11,30,41,18,9,5,9,15,2.0
1940,42002,1610612759,SAS,San Antonio Spurs,0040200224,2003-05-11,SAS @ LAL,L,240,95,33,74,0.446,9,18,0.5,20,26,0.769,9,32,41,18,2,2,14,31,-4.0
1941,42002,1610612759,SAS,San Antonio Spurs,0040200223,2003-05-09,SAS @ LAL,L,240,95,36,86,0.419,3,11,0.273,20,24,0.833,13,23,36,17,9,3,10,28,-15.0
1942,42002,1610612759,SAS,San Antonio Spurs,0040200222,2003-05-07,SAS vs. LAL,W,240,114,42,75,0.56,8,14,0.571,22,27,0.815,5,34,39,27,8,5,13,24,19.0
1943,42002,1610612759,SAS,San Antonio Spurs,0040200221,2003-05-05,SAS vs. LAL,W,240,87,30,80,0.375,6,14,0.429,21,35,0.6,12,33,45,19,9,6,11,20,5.0
1944,42002,1610612759,SAS,San Antonio Spurs,0040200146,2003-05-01,SAS @ PHX,W,240,87,29,76,0.382,9,24,0.375,20,35,0.571,16,31,47,24,10,7,18,21,2.0
1945,42002,1610612759,SAS,San Antonio Spurs,0040200145,2003-04-29,SAS vs. PHX,W,240,94,31,74,0.419,1,8,0.125,31,41,0.756,15,38,53,22,10,9,19,22,12.0
1946,42002,1610612759,SAS,San Antonio Spurs,0040200144,2003-04-27,SAS @ PHX,L,240,84,28,70,0.4,5,12,0.417,23,28,0.821,15,32,47,13,4,6,25,22,-2.0
1947,42002,1610612759,SAS,San Antonio Spurs,0040200143,2003-04-25,SAS @ PHX,W,240,99,36,79,0.456,7,15,0.467,20,29,0.69,11,40,51,27,6,3,18,22,13.0
1948,42002,1610612759,SAS,San Antonio Spurs,0040200142,2003-04-21,SAS vs. PHX,W,240,84,30,82,0.366,5,23,0.217,19,25,0.76,10,39,49,22,5,10,11,17,8.0
1949,42002,1610612759,SAS,San Antonio Spurs,0040200141,2003-04-19,SAS vs. PHX,L,265,95,32,80,0.4,5,24,0.208,26,41,0.634,19,28,47,26,10,6,15,22,-1.0
1950,22002,1610612759,SAS,San Antonio Spurs,0020201184,2003-04-16,SAS vs. DAL,L,239,72,26,72,0.361,4,16,0.25,16,18,0.889,7,36,43,14,5,3,21,19,-21.0
1951,22002,1610612759,SAS,San Antonio Spurs,0020201169,2003-04-14,SAS @ UTA,W,241,91,37,70,0.529,3,20,0.15,14,21,0.667,8,28,36,19,7,7,20,23,8.0
1952,22002,1610612759,SAS,San Antonio Spurs,0020201163,2003-04-13,SAS @ PHX,L,242,85,33,71,0.465,5,18,0.278,14,24,0.583,12,22,34,24,13,7,21,16,-7.0
1953,22002,1610612759,SAS,San Antonio Spurs,0020201146,2003-04-11,SAS vs. SEA,W,241,94,27,63,0.429,4,14,0.286,36,49,0.735,14,31,45,15,6,9,13,20,8.0
1954,22002,1610612759,SAS,San Antonio Spurs,0020201131,2003-04-09,SAS vs. POR,W,240,84,35,75,0.467,5,15,0.333,9,15,0.6,14,31,45,17,5,7,18,14,5.0
1955,22002,1610612759,SAS,San Antonio Spurs,0020201107,2003-04-06,SAS @ DET,W,241,89,38,81,0.469,2,7,0.286,11,19,0.579,11,32,43,13,6,5,9,19,6.0
1956,22002,1610612759,SAS,San Antonio Spurs,0020201089,2003-04-04,SAS @ TOR,W,240,124,49,82,0.598,11,17,0.647,15,20,0.75,14,29,43,21,9,3,11,20,26.0
1957,22002,1610612759,SAS,San Antonio Spurs,0020201082,2003-04-02,SAS @ MEM,W,238,105,37,73,0.507,4,9,0.444,27,31,0.871,12,37,49,17,6,3,20,23,18.0
1958,22002,1610612759,SAS,San Antonio Spurs,0020201071,2003-04-01,SAS vs. ORL,W,240,118,43,76,0.566,9,21,0.429,23,28,0.821,9,28,37,25,8,6,15,16,13.0
1959,22002,1610612759,SAS,San Antonio Spurs,0020201059,2003-03-30,SAS @ NOH,W,239,92,31,66,0.47,3,7,0.429,27,35,0.771,4,32,36,16,8,5,12,16,2.0
1960,22002,1610612759,SAS,San Antonio Spurs,0020201053,2003-03-29,SAS vs. UTA,W,239,101,41,86,0.477,6,17,0.353,13,20,0.65,24,24,48,25,10,4,20,17,20.0
1961,22002,1610612759,SAS,San Antonio Spurs,0020201035,2003-03-27,SAS vs. HOU,W,241,98,41,79,0.519,6,13,0.462,10,20,0.5,10,28,38,23,5,8,10,14,13.0
1962,22002,1610612759,SAS,San Antonio Spurs,0020201019,2003-03-25,SAS vs. MIL,W,241,107,40,80,0.5,5,19,0.263,22,26,0.846,11,33,44,33,8,7,14,27,13.0
1963,22002,1610612759,SAS,San Antonio Spurs,0020201003,2003-03-23,SAS vs. LAL,W,240,98,31,77,0.403,1,3,0.333,35,45,0.778,12,38,50,16,8,6,8,23,9.0
1964,22002,1610612759,SAS,San Antonio Spurs,0020200990,2003-03-21,SAS vs. MIN,L,266,94,35,85,0.412,7,30,0.233,17,22,0.773,12,29,41,17,9,7,16,18,-7.0
1965,22002,1610612759,SAS,San Antonio Spurs,0020200982,2003-03-20,SAS @ DAL,W,266,112,46,87,0.529,9,23,0.391,11,20,0.55,13,30,43,24,3,5,13,26,2.0
1966,22002,1610612759,SAS,San Antonio Spurs,0020200967,2003-03-18,SAS vs. NYK,L,241,97,35,75,0.467,5,13,0.385,22,35,0.629,14,29,43,16,8,7,14,21,-8.0
1967,22002,1610612759,SAS,San Antonio Spurs,0020200954,2003-03-16,SAS vs. CHI,W,241,108,37,74,0.5,8,25,0.32,26,34,0.765,9,30,39,26,17,7,19,18,11.0
1968,22002,1610612759,SAS,San Antonio Spurs,0020200940,2003-03-14,SAS vs. LAC,W,241,107,44,87,0.506,5,15,0.333,14,21,0.667,11,28,39,31,9,4,9,24,11.0
1969,22002,1610612759,SAS,San Antonio Spurs,0020200926,2003-03-12,SAS @ MIN,W,240,111,42,82,0.512,8,18,0.444,19,23,0.826,12,30,42,29,7,4,14,21,12.0
1970,22002,1610612759,SAS,San Antonio Spurs,0020200916,2003-03-11,SAS @ MIL,W,240,105,38,76,0.5,4,14,0.286,25,32,0.781,17,26,43,15,8,3,16,18,3.0
1971,22002,1610612759,SAS,San Antonio Spurs,0020200902,2003-03-09,SAS @ BOS,W,241,94,36,68,0.529,5,13,0.385,17,25,0.68,5,35,40,30,17,2,22,19,16.0
1972,22002,1610612759,SAS,San Antonio Spurs,0020200881,2003-03-06,SAS vs. NJN,W,239,92,36,79,0.456,3,11,0.273,17,24,0.708,11,39,50,22,9,8,13,16,14.0
1973,22002,1610612759,SAS,San Antonio Spurs,0020200868,2003-03-04,SAS vs. PHX,L,241,97,38,82,0.463,3,26,0.115,18,22,0.818,14,22,36,25,9,7,13,19,-7.0
1974,22002,1610612759,SAS,San Antonio Spurs,0020200855,2003-03-02,SAS @ HOU,W,240,97,36,76,0.474,4,11,0.364,21,27,0.778,11,27,38,24,9,4,11,13,9.0
1975,22002,1610612759,SAS,San Antonio Spurs,0020200844,2003-03-01,SAS vs. SAC,W,240,108,39,81,0.481,5,14,0.357,25,32,0.781,17,30,47,17,16,7,18,21,8.0
1976,22002,1610612759,SAS,San Antonio Spurs,0020200817,2003-02-25,SAS vs. MIA,W,240,84,32,71,0.451,4,16,0.25,16,26,0.615,13,29,42,19,16,7,18,9,15.0
1977,22002,1610612759,SAS,San Antonio Spurs,0020200796,2003-02-22,SAS vs. IND,W,240,105,40,70,0.571,5,13,0.385,20,33,0.606,9,24,33,24,13,7,17,24,9.0
1978,22002,1610612759,SAS,San Antonio Spurs,0020200781,2003-02-20,SAS @ DAL,L,241,87,31,68,0.456,6,13,0.462,19,27,0.704,5,32,37,16,7,1,18,25,-8.0
1979,22002,1610612759,SAS,San Antonio Spurs,0020200767,2003-02-18,SAS vs. DEN,W,239,101,36,73,0.493,10,22,0.455,19,28,0.679,8,32,40,26,13,5,15,14,25.0
1980,22002,1610612759,SAS,San Antonio Spurs,0020200752,2003-02-16,SAS @ SAC,W,239,104,37,82,0.451,3,13,0.231,27,33,0.818,16,26,42,20,6,5,15,15,3.0
1981,22002,1610612759,SAS,San Antonio Spurs,0020200743,2003-02-14,SAS @ LAL,W,240,103,36,83,0.434,8,15,0.533,23,33,0.697,15,33,48,20,8,5,13,24,8.0
1982,22002,1610612759,SAS,San Antonio Spurs,0020200717,2003-02-11,SAS @ POR,W,263,116,38,78,0.487,6,19,0.316,34,39,0.872,10,34,44,23,3,9,15,23,5.0
1983,22002,1610612759,SAS,San Antonio Spurs,0020200707,2003-02-06,SAS @ DEN,W,238,83,31,68,0.456,6,17,0.353,15,21,0.714,7,31,38,24,8,3,22,18,9.0
1984,22002,1610612759,SAS,San Antonio Spurs,0020200704,2003-02-05,SAS @ GSW,W,240,103,35,83,0.422,7,17,0.412,26,30,0.867,13,32,45,25,5,8,9,25,4.0
1985,22002,1610612759,SAS,San Antonio Spurs,0020200671,2003-02-01,SAS @ MIA,W,239,67,21,56,0.375,3,9,0.333,22,28,0.786,4,43,47,9,6,8,27,18,2.0
1986,22002,1610612759,SAS,San Antonio Spurs,0020200661,2003-01-31,SAS @ ORL,W,239,109,42,83,0.506,6,16,0.375,19,22,0.864,16,30,46,28,5,4,15,18,1.0
1987,22002,1610612759,SAS,San Antonio Spurs,0020200645,2003-01-29,SAS @ IND,W,241,106,39,84,0.464,5,12,0.417,23,31,0.742,12,33,45,26,7,13,13,27,9.0
1988,22002,1610612759,SAS,San Antonio Spurs,0020200633,2003-01-27,SAS @ MIN,L,241,95,34,77,0.442,7,18,0.389,20,27,0.741,11,33,44,19,2,5,20,25,-11.0
1989,22002,1610612759,SAS,San Antonio Spurs,0020200622,2003-01-25,SAS vs. DET,W,240,108,44,72,0.611,6,12,0.5,14,19,0.737,9,32,41,19,10,4,15,19,32.0
1990,22002,1610612759,SAS,San Antonio Spurs,0020200615,2003-01-24,SAS @ UTA,W,240,91,32,75,0.427,6,13,0.462,21,32,0.656,12,28,40,19,5,5,13,25,1.0
1991,22002,1610612759,SAS,San Antonio Spurs,0020200599,2003-01-22,SAS vs. MEM,L,241,93,31,84,0.369,2,15,0.133,29,37,0.784,15,30,45,17,7,8,10,22,-5.0
1992,22002,1610612759,SAS,San Antonio Spurs,0020200581,2003-01-20,SAS vs. HOU,W,241,87,32,74,0.432,2,9,0.222,21,24,0.875,9,30,39,21,5,6,13,13,5.0
1993,22002,1610612759,SAS,San Antonio Spurs,0020200560,2003-01-17,SAS vs. ATL,W,239,106,38,80,0.475,4,11,0.364,26,36,0.722,11,31,42,19,8,6,6,21,13.0
1994,22002,1610612759,SAS,San Antonio Spurs,0020200541,2003-01-14,SAS vs. PHX,W,267,108,37,92,0.402,6,18,0.333,28,33,0.848,19,37,56,21,7,9,13,21,8.0
1995,22002,1610612759,SAS,San Antonio Spurs,0020200526,2003-01-12,SAS vs. BOS,W,241,81,28,71,0.394,5,20,0.25,20,32,0.625,12,26,38,14,8,7,14,20,1.0
1996,22002,1610612759,SAS,San Antonio Spurs,0020200503,2003-01-09,SAS @ POR,L,241,87,36,76,0.474,7,18,0.389,8,11,0.727,10,25,35,23,7,2,15,21,-3.0
1997,22002,1610612759,SAS,San Antonio Spurs,0020200500,2003-01-08,SAS @ SEA,W,239,106,37,75,0.493,9,16,0.563,23,30,0.767,10,27,37,19,10,3,18,20,11.0
1998,22002,1610612759,SAS,San Antonio Spurs,0020200473,2003-01-05,SAS @ LAC,W,241,94,34,79,0.43,3,9,0.333,23,27,0.852,12,33,45,26,5,11,16,21,8.0
1999,22002,1610612759,SAS,San Antonio Spurs,0020200461,2003-01-03,SAS vs. GSW,W,241,98,36,76,0.474,5,14,0.357,21,25,0.84,10,22,32,15,9,10,16,22,3.0
2000,22002,1610612759,SAS,San Antonio Spurs,0020200444,2002-12-31,SAS @ WAS,L,240,103,36,82,0.439,8,18,0.444,23,29,0.793,16,27,43,22,7,9,18,26,-2.0
2001,22002,1610612759,SAS,San Antonio Spurs,0020200433,2002-12-30,SAS @ NYK,L,239,95,35,74,0.473,3,11,0.273,22,28,0.786,6,30,36,14,8,6,14,20,-1.0
2002,22002,1610612759,SAS,San Antonio Spurs,0020200422,2002-12-28,SAS @ CHI,W,241,109,35,70,0.5,11,16,0.688,28,42,0.667,9,33,42,20,10,6,13,17,14.0
2003,22002,1610612759,SAS,San Antonio Spurs,0020200409,2002-12-27,SAS @ ATL,L,241,79,31,70,0.443,4,13,0.308,13,19,0.684,8,28,36,13,4,7,15,17,-2.0
2004,22002,1610612759,SAS,San Antonio Spurs,0020200400,2002-12-23,SAS vs. NOH,W,266,99,38,80,0.475,3,12,0.25,20,29,0.69,8,41,49,12,6,10,17,28,5.0
2005,22002,1610612759,SAS,San Antonio Spurs,0020200387,2002-12-21,SAS vs. WAS,W,241,92,34,74,0.459,6,12,0.5,18,30,0.6,11,34,45,22,4,4,8,18,11.0
2006,22002,1610612759,SAS,San Antonio Spurs,0020200368,2002-12-19,SAS @ SAC,W,239,83,31,75,0.413,1,11,0.091,20,23,0.87,10,39,49,15,3,9,17,17,2.0
2007,22002,1610612759,SAS,San Antonio Spurs,0020200364,2002-12-18,SAS @ SEA,W,240,91,32,74,0.432,3,14,0.214,24,30,0.8,13,32,45,14,2,7,16,25,3.0
2008,22002,1610612759,SAS,San Antonio Spurs,0020200348,2002-12-16,SAS @ LAC,L,240,79,36,88,0.409,0,9,0.0,7,9,0.778,13,23,36,12,9,4,14,21,-12.0
2009,22002,1610612759,SAS,San Antonio Spurs,0020200325,2002-12-13,SAS vs. LAC,W,242,97,39,76,0.513,7,17,0.412,12,16,0.75,9,30,39,24,7,10,15,26,13.0
2010,22002,1610612759,SAS,San Antonio Spurs,0020200313,2002-12-11,SAS vs. DAL,W,240,111,41,84,0.488,8,27,0.296,21,26,0.808,12,38,50,23,7,6,16,15,7.0
2011,22002,1610612759,SAS,San Antonio Spurs,0020200291,2002-12-08,SAS vs. SAC,L,240,80,32,74,0.432,7,18,0.389,9,14,0.643,8,34,42,13,0,9,20,14,-24.0
2012,22002,1610612759,SAS,San Antonio Spurs,0020200273,2002-12-06,SAS vs. PHI,W,241,98,35,63,0.556,2,11,0.182,26,39,0.667,7,35,42,21,6,16,24,23,5.0
2013,22002,1610612759,SAS,San Antonio Spurs,0020200252,2002-12-03,SAS @ HOU,L,239,75,25,73,0.342,1,7,0.143,24,35,0.686,13,23,36,9,9,5,7,21,-14.0
2014,22002,1610612759,SAS,San Antonio Spurs,0020200234,2002-11-30,SAS vs. UTA,W,239,107,40,79,0.506,6,13,0.462,21,35,0.6,9,35,44,16,6,10,7,23,22.0
2015,22002,1610612759,SAS,San Antonio Spurs,0020200226,2002-11-29,SAS @ PHX,L,240,87,34,68,0.5,4,16,0.25,15,24,0.625,8,30,38,16,6,4,21,24,-7.0
2016,22002,1610612759,SAS,San Antonio Spurs,0020200213,2002-11-27,SAS vs. DEN,W,241,99,38,82,0.463,10,24,0.417,13,22,0.591,14,35,49,21,10,9,18,28,31.0
2017,22002,1610612759,SAS,San Antonio Spurs,0020200201,2002-11-26,SAS @ DEN,L,239,81,31,76,0.408,7,18,0.389,12,17,0.706,11,36,47,24,5,10,16,22,-4.0
2018,22002,1610612759,SAS,San Antonio Spurs,0020200193,2002-11-24,SAS vs. SEA,L,241,90,32,74,0.432,6,20,0.3,20,26,0.769,12,35,47,13,4,11,16,19,-1.0
2019,22002,1610612759,SAS,San Antonio Spurs,0020200175,2002-11-22,SAS vs. MEM,W,240,95,35,79,0.443,3,13,0.231,22,34,0.647,21,28,49,20,11,6,16,16,9.0
2020,22002,1610612759,SAS,San Antonio Spurs,0020200160,2002-11-20,SAS vs. LAL,W,240,95,34,79,0.43,12,22,0.545,15,22,0.682,13,33,46,17,6,2,15,24,7.0
2021,22002,1610612759,SAS,San Antonio Spurs,0020200146,2002-11-18,SAS vs. CLE,W,239,104,38,78,0.487,8,20,0.4,20,25,0.8,9,33,42,27,4,4,11,26,26.0
2022,22002,1610612759,SAS,San Antonio Spurs,0020200132,2002-11-16,SAS @ CLE,W,239,90,34,73,0.466,10,17,0.588,12,18,0.667,6,37,43,26,9,10,18,18,13.0
2023,22002,1610612759,SAS,San Antonio Spurs,0020200115,2002-11-14,SAS @ PHI,L,239,94,34,77,0.442,8,19,0.421,18,31,0.581,9,33,42,25,6,8,12,19,-5.0
2024,22002,1610612759,SAS,San Antonio Spurs,0020200108,2002-11-13,SAS @ NJN,L,239,82,29,77,0.377,7,14,0.5,17,24,0.708,14,26,40,15,12,1,21,19,-9.0
