,id,full_name,first_name,last_name,is_active
1182,1629604,CJ Elleby,CJ,Elleby,True
1183,76655,Ray Ellefson,Ray,Ellefson,False
1184,1627740,Henry Ellenson,Henry,Ellenson,False
1185,201961,Wayne Ellington,Wayne,Ellington,True
1186,76656,Bob Elliott,Bob,Elliott,False
1187,251,Sean Elliott,Sean,Elliott,False
1188,76658,Alexander Ellis,Alexander,Ellis,False
1189,76664,Bo Ellis,Bo,Ellis,False
1190,107,Dale Ellis,Dale,Ellis,False
1191,1677,Harold Ellis,Harold,Ellis,False
1192,76661,Joe Ellis,Joe,Ellis,False
1193,111,LaPhonso Ellis,LaPhonso,Ellis,False
1194,1034,LeRon Ellis,LeRon,Ellis,False
1195,76663,Leroy Ellis,Leroy,Ellis,False
1196,101145,Monta Ellis,Monta,Ellis,False
1197,442,Pervis Ellison,Pervis,Ellison,False
1198,600010,Len Elmore,Len,Elmore,False
1199,1922,Francisco Elson,Francisco,Elson,False
1200,76667,Darrell Elston,Darrell,Elston,False
1201,2408,Melvin Ely,Melvin,Ely,False
1202,203954,Joel Embiid,Joel,Embiid,True
1203,76668,Wayne Embry,Wayne,Embry,False
1204,2765,Andre Emmett,Andre,Emmett,False
1205,76669,Ned Endress,Ned,Endress,False
1206,76670,Chris Engler,Chris,Engler,False
1207,76671,Wayne Englestad,Wayne,Englestad,False
1208,76672,A.J. English,A.J.,English,False
1209,76673,Alex English,Alex,English,False
1210,76674,Claude English,Claude,English,False
1211,76676,Jojo English,Jojo,English,False
1212,203119,Kim English,Kim,English,False
1213,76675,Scott English,Scott,English,False
1214,76677,Gene Englund,Gene,Englund,False
1215,203898,Tyler Ennis,Tyler,Ennis,False
1216,203516,James Ennis III,James,Ennis III,False
1217,76678,Ray Epps,Ray,Epps,False
1218,201623,Semih Erden,Semih,Erden,False
1219,76679,Bo Erias,Bo,Erias,False
1220,76680,Keith Erickson,Keith,Erickson,False
1221,76681,Julius Erving,Julius,Erving,False
1222,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1223,76682,Jack Eskridge,Jack,Eskridge,False
1224,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1225,1629234,Drew Eubanks,Drew,Eubanks,True
1226,76687,Bob Evans,Bob,Evans,False
1227,967,Brian Evans,Brian,Evans,False
1228,76685,Earl Evans,Earl,Evans,False
1229,1628980,Jacob Evans,Jacob,Evans,False
1230,1628393,Jawun Evans,Jawun,Evans,False
1231,202379,Jeremy Evans,Jeremy,Evans,False
1232,2230,Maurice Evans,Maurice,Evans,False
1233,76686,Mike Evans,Mike,Evans,False
1234,2501,Reggie Evans,Reggie,Evans,False
1235,201936,Tyreke Evans,Tyreke,Evans,False
1236,101137,Daniel Ewing,Daniel,Ewing,False
1237,121,Patrick Ewing,Patrick,Ewing,False
1238,201607,Patrick Ewing,Patrick,Ewing,False
1239,203957,Dante Exum,Dante,Exum,True
1240,201963,Christian Eyenga,Christian,Eyenga,False
1241,203105,Festus Ezeli,Festus,Ezeli,False
1242,76689,Johnny Ezersky,Johnny,Ezersky,False
1243,76690,Joe Fabel,Joe,Fabel,False
1244,76691,John Fairchild,John,Fairchild,False
1245,1629605,Tacko Fall,Tacko,Fall,True
1246,76692,Phil Farbman,Phil,Farbman,False
1247,202702,Kenneth Faried,Kenneth,Faried,False
1248,76693,Dick Farley,Dick,Farley,False
1249,200770,Jordan Farmar,Jordan,Farmar,False
1250,2824,Desmon Farmer,Desmon,Farmer,False
1251,76695,Jim Farmer,Jim,Farmer,False
1252,76694,Mike Farmer,Mike,Farmer,False
1253,1108,Tony Farmer,Tony,Farmer,False
1254,76696,Bob Faught,Bob,Faught,False
1255,203543,Vitor Faverani,Vitor,Faverani,False
1256,202324,Derrick Favors,Derrick,Favors,True
1257,201174,Nick Fazekas,Nick,Fazekas,False
1258,76697,Dave Fedor,Dave,Fedor,False
1259,76698,Bob Feerick,Bob,Feerick,False
1260,76699,Butch Feher,Butch,Feher,False
1261,994,Jamie Feick,Jamie,Feick,False
1262,76701,Ron Feiereisel,Ron,Feiereisel,False
1263,76702,George Feigenbaum,George,Feigenbaum,False
1264,76703,Dave Feitl,Dave,Feitl,False
1265,1627770,Kay Felder,Kay,Felder,False
1266,1626245,Cristiano Felicio,Cristiano,Felicio,False
1267,203467,Carrick Felix,Carrick,Felix,False
1268,101230,Noel Felix,Noel,Felix,False
1269,76704,Ray Felix,Ray,Felix,False
1270,101109,Raymond Felton,Raymond,Felton,False
1271,76705,Jake Fendley,Jake,Fendley,False
1272,76706,Bill Fenley,Bill,Fenley,False
1273,2724,Desmond Ferguson,Desmond,Ferguson,False
1274,1628390,Terrance Ferguson,Terrance,Ferguson,False
1275,201164,Rudy Fernandez,Rudy,Fernandez,False
1276,1628981,Bruno Fernando,Bruno,Fernando,True
1277,76707,Eric Fernsten,Eric,Fernsten,False
1278,76708,Al Ferrari,Al,Ferrari,False
1279,76709,Rolando Ferreira,Rolando,Ferreira,False
1280,273,Duane Ferrell,Duane,Ferrell,False
1281,1627812,Yogi Ferrell,Yogi,Ferrell,False
1282,76711,Arnie Ferrin,Arnie,Ferrin,False
1283,76712,Bob Ferry,Bob,Ferry,False
1284,198,Danny Ferry,Danny,Ferry,False
1285,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1286,76713,Kenny Fields,Kenny,Fields,False
1287,202361,Landry Fields,Landry,Fields,False
1288,76714,Ron Filipek,Ron,Filipek,False
1289,76715,Greg Fillmore,Greg,Fillmore,False
1290,76716,Hank Finkel,Hank,Finkel,False
1291,714,Michael Finley,Michael,Finley,False
1292,76717,Danny Finn,Danny,Finn,False
1293,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1294,900,Matt Fish,Matt,Fish,False
1295,965,Derek Fisher,Derek,Fisher,False
1296,2809,Gerald Fitch,Gerald,Fitch,False
1297,1630238,Malik Fitts,Malik,Fitts,True
1298,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1299,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1300,2033,Marcus Fizer,Marcus,Fizer,False
1301,76721,Jerry Fleishman,Jerry,Fleishman,False
1302,76722,Al Fleming,Al,Fleming,False
1303,76723,Ed Fleming,Ed,Fleming,False
1304,313,Vern Fleming,Vern,Fleming,False
1305,2784,Luis Flores,Luis,Flores,False
1306,76725,Bruce Flowers,Bruce,Flowers,False
1307,76726,Sleepy Floyd,Sleepy,Floyd,False
1308,201938,Jonny Flynn,Jonny,Flynn,False
1309,1630201,Malachi Flynn,Malachi,Flynn,True
1310,76727,Mike Flynn,Mike,Flynn,False
1311,76728,Larry Fogle,Larry,Fogle,False
1312,76729,Jack Foley,Jack,Foley,False
1313,1829,Ike Fontaine,Ike,Fontaine,False
1314,76731,Levi Fontaine,Levi,Fontaine,False
1315,202880,Jeff Foote,Jeff,Foote,False
1316,1627854,Bryn Forbes,Bryn,Forbes,True
1317,201814,Gary Forbes,Gary,Forbes,False
1318,76732,Alphonso Ford,Alphonso,Ford,False
1319,2228,Alton Ford,Alton,Ford,False
1320,76733,Chris Ford,Chris,Ford,False
1321,76734,Don Ford,Don,Ford,False
1322,76735,Jake Ford,Jake,Ford,False
1323,76736,Phil Ford,Phil,Ford,False
1324,101213,Sharrod Ford,Sharrod,Ford,False
1325,726,Sherell Ford,Sherell,Ford,False
1326,2551,T.J. Ford,T.J.,Ford,False
1327,76738,Donnie Forman,Donnie,Forman,False
1328,76739,Bayard Forrest,Bayard,Forrest,False
1329,1630235,Trent Forrest,Trent,Forrest,True
1330,2218,Joseph Forte,Joseph,Forte,False
1331,202622,Courtney Fortson,Courtney,Fortson,False
1332,1504,Danny Fortson,Danny,Fortson,False
1333,76740,Fred Foster,Fred,Foster,False
1334,323,Greg Foster,Greg,Foster,False
1335,1902,Jeff Foster,Jeff,Foster,False
1336,76742,Rod Foster,Rod,Foster,False
1337,2238,Antonis Fotsis,Antonis,Fotsis,False
1338,203095,Evan Fournier,Evan,Fournier,True
1339,76744,Larry Foust,Larry,Foust,False
1340,76745,Jerry Fowler,Jerry,Fowler,False
1341,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1342,1628368,De'Aaron Fox,De'Aaron,Fox,True
1343,76746,Harold Fox,Harold,Fox,False
1344,76747,Jim Fox,Jim,Fox,False
1345,296,Rick Fox,Rick,Fox,False
1346,200751,Randy Foye,Randy,Foye,False
1347,1502,Adonal Foyle,Adonal,Foyle,False
1348,2499,Richie Frahm,Richie,Frahm,False
1349,1883,Steve Francis,Steve,Francis,False
1350,76748,Tellis Frank,Tellis,Frank,False
1351,76749,Nat Frankel,Nat,Frankel,False
1352,203479,Jamaal Franklin,Jamaal,Franklin,False
1353,1629606,Robert Franks,Robert,Franks,False
1354,1628982,Melvin Frazier,Melvin,Frazier,False
1355,204025,Tim Frazier,Tim,Frazier,False
1356,76750,Walt Frazier,Walt,Frazier,False
1357,76751,Will Frazier,Will,Frazier,False
1358,1626187,Michael Frazier II,Michael,Frazier II,False
1359,76752,Anthony Frederick,Anthony,Frederick,False
1360,202690,Jimmer Fredette,Jimmer,Fredette,False
1361,76753,World Free,World,Free,False
1362,200777,Joel Freeland,Joel,Freeland,False
1363,76754,Donnie Freeman,Donnie,Freeman,False
1364,76755,Gary Freeman,Gary,Freeman,False
1365,76756,Rod Freeman,Rod,Freeman,False
1366,2782,Matt Freije,Matt,Freije,False
1367,76757,Frido Frey,Frido,Frey,False
1368,76758,Larry Friend,Larry,Friend,False
1369,76759,Pat Frink,Pat,Frink,False
1370,76760,Jim Fritsche,Jim,Fritsche,False
1371,101112,Channing Frye,Channing,Frye,False
1372,76761,Bernie Fryer,Bernie,Fryer,False
1373,76762,Frank Fucarino,Frank,Fucarino,False
1374,76763,Herm Fuetsch,Herm,Fuetsch,False
1375,76764,Joe Fulks,Joe,Fulks,False
1376,2673,Hiram Fuller,Hiram,Fuller,False
1377,957,Todd Fuller,Todd,Fuller,False
1378,76765,Tony Fuller,Tony,Fuller,False
1379,1628365,Markelle Fultz,Markelle,Fultz,True
1380,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1381,76767,Terry Furlow,Terry,Furlow,False
1382,76768,Billy Gabor,Billy,Gabor,False
1383,1629117,Wenyen Gabriel,Wenyen,Gabriel,True
1384,2429,Dan Gadzuric,Dan,Gadzuric,False
1385,202070,Tony Gaffney,Tony,Gaffney,False
1386,1629655,Daniel Gafford,Daniel,Gafford,True
1387,101184,Deng Gai,Deng,Gai,False
1388,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1389,76770,Corey Gaines,Corey,Gaines,False
1390,2558,Reece Gaines,Reece,Gaines,False
1391,202178,Sundiata Gaines,Sundiata,Gaines,False
1392,76771,Mike Gale,Mike,Gale,False
1393,76772,Chad Gallagher,Chad,Gallagher,False
1394,76773,Harry Gallatin,Harry,Gallatin,False
1395,201568,Danilo Gallinari,Danilo,Gallinari,True
1396,204038,Langston Galloway,Langston,Galloway,True
1397,76774,Dave Gambee,Dave,Gambee,False
1398,333,Kevin Gamble,Kevin,Gamble,False
1399,76776,Bob Gantt,Bob,Gantt,False
1400,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1401,2092,Ruben Garces,Ruben,Garces,False
1402,2682,Alex Garcia,Alex,Garcia,False
1403,101128,Francisco Garcia,Francisco,Garcia,False
1404,76778,Earl Gardner,Earl,Gardner,False
1405,201242,Thomas Gardner,Thomas,Gardner,False
1406,76779,Vern Gardner,Vern,Gardner,False
1407,76780,Jack Garfinkel,Jack,Garfinkel,False
1408,1627868,Patricio Garino,Patricio,Garino,False
1409,1629636,Darius Garland,Darius,Garland,True
1410,76781,Gary Garland,Gary,Garland,False
1411,76782,Winston Garland,Winston,Garland,False
1412,76783,Dick Garmaker,Dick,Garmaker,False
1413,1612,Chris Garner,Chris,Garner,False
1414,76785,Bill Garnett,Bill,Garnett,False
1415,708,Kevin Garnett,Kevin,Garnett,False
1416,1831,Marlon Garnett,Marlon,Garnett,False
1417,1628656,Billy Garrett,Billy,Garrett,False
1418,76786,Calvin Garrett,Calvin,Garrett,False
1419,1051,Dean Garrett,Dean,Garrett,False
1420,203197,Diante Garrett,Diante,Garrett,False
1421,76788,Eldo Garrett,Eldo,Garrett,False
1422,1630585,Marcus Garrett,Marcus,Garrett,True
1423,76789,Rowland Garrett,Rowland,Garrett,False
1424,76790,Tom Garrick,Tom,Garrick,False
1425,76791,John Garris,John,Garris,False
1426,1619,Kiwane Garris,Kiwane,Garris,False
1427,1727,Pat Garrity,Pat,Garrity,False
1428,1630586,Usman Garuba,Usman,Garuba,True
1429,76793,Jim Garvin,Jim,Garvin,False
1430,1630568,Luka Garza,Luka,Garza,True
1431,201188,Marc Gasol,Marc,Gasol,False
1432,2200,Pau Gasol,Pau,Gasol,False
1433,76794,Frank Gates,Frank,Gates,False
1434,423,Chris Gatling,Chris,Gatling,False
1435,930,Kenny Gattison,Kenny,Gattison,False
1436,200752,Rudy Gay,Rudy,Gay,True
1437,76797,Ed Gayda,Ed,Gayda,False
1438,1845,Andrew Gaze,Andrew,Gaze,False
1439,1627771,Michael Gbinije,Michael,Gbinije,False
1440,1002,Reggie Geary,Reggie,Geary,False
1441,202087,Alonzo Gee,Alonzo,Gee,False
1442,761,Matt Geiger,Matt,Geiger,False
1443,101153,Mickael Gelabale,Mickael,Gelabale,False
1444,1904,Devean George,Devean,George,False
1445,76800,Jack George,Jack,George,False
1446,202331,Paul George,Paul,George,True
1447,76801,Tate George,Tate,George,False
1448,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1449,76802,Gus Gerard,Gus,Gerard,False
1450,76803,Derrick Gervin,Derrick,Gervin,False
1451,76804,George Gervin,George,Gervin,False
1452,76805,Gorham Getchell,Gorham,Getchell,False
1453,76806,John Gianelli,John,Gianelli,False
1454,76807,Dick Gibbs,Dick,Gibbs,False
1455,200789,Daniel Gibson,Daniel,Gibson,False
1456,76808,Dee Gibson,Dee,Gibson,False
1457,1626780,Jonathan Gibson,Jonathan,Gibson,False
1458,76809,Mel Gibson,Mel,Gibson,False
1459,76810,Mike Gibson,Mike,Gibson,False
1460,201959,Taj Gibson,Taj,Gibson,True
1461,76811,Ward Gibson,Ward,Gibson,False
1462,201592,J.R. Giddens,J.R.,Giddens,False
1463,1630581,Josh Giddey,Josh,Giddey,True
1464,201821,Trey Gilder,Trey,Gilder,False
1465,1628385,Harry Giles III,Harry,Giles III,True
1466,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1467,1630264,Anthony Gill,Anthony,Gill,True
1468,2109,Eddie Gill,Eddie,Gill,False
1469,383,Kendall Gill,Kendall,Gill,False
1470,76812,Ben Gillery,Ben,Gillery,False
1471,1630273,Freddie Gillespie,Freddie,Gillespie,True
1472,76813,Gene Gillette,Gene,Gillette,False
1473,288,Armen Gilliam,Armen,Gilliam,False
1474,76815,Herm Gilliam,Herm,Gilliam,False
1475,600014,Artis Gilmore,Artis,Gilmore,False
1476,76817,Walt Gilmore,Walt,Gilmore,False
1477,76818,Chuck Gilmur,Chuck,Gilmur,False
1478,1938,Manu Ginobili,Manu,Ginobili,False
1479,1921,Gordan Giricek,Gordan,Giricek,False
1480,76819,Jack Givens,Jack,Givens,False
1481,202148,Mickell Gladness,Mickell,Gladness,False
1482,76820,George Glamack,George,Glamack,False
1483,76821,Gerald Glass,Gerald,Glass,False
1484,76822,Mike Glenn,Mike,Glenn,False
1485,76823,Norman Glick,Norman,Glick,False
1486,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1487,76825,Clarence Glover,Clarence,Glover,False
1488,1901,Dion Glover,Dion,Glover,False
1489,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1490,76826,Mike Gminski,Mike,Gminski,False
1491,203497,Rudy Gobert,Rudy,Gobert,True
1492,76827,Dan Godfread,Dan,Godfread,False
1493,76828,Tom Gola,Tom,Gola,False
1494,76829,Ben Goldfaden,Ben,Goldfaden,False
1495,924,Anthony Goldwire,Anthony,Goldwire,False
1496,101155,Ryan Gomes,Ryan,Gomes,False
1497,76830,Glen Gondrezick,Glen,Gondrezick,False
1498,76831,Grant Gondrezick,Grant,Gondrezick,False
1499,2400,Drew Gooden,Drew,Gooden,False
1500,76832,Gail Goodrich,Gail,Goodrich,False
1501,1864,Steve Goodrich,Steve,Goodrich,False
1502,203462,Archie Goodwin,Archie,Goodwin,False
1503,1629164,Brandon Goodwin,Brandon,Goodwin,False
1504,1630692,Jordan Goodwin,Jordan,Goodwin,True
1505,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1506,203932,Aaron Gordon,Aaron,Gordon,True
1507,2732,Ben Gordon,Ben,Gordon,False
1508,204079,Drew Gordon,Drew,Gordon,False
1509,201569,Eric Gordon,Eric,Gordon,True
1510,76834,Lancaster Gordon,Lancaster,Gordon,False
1511,76835,Paul Gordon,Paul,Gordon,False
1512,101162,Marcin Gortat,Marcin,Gortat,False
1513,76836,Leo Gottlieb,Leo,Gottlieb,False
1514,202726,Andrew Goudelock,Andrew,Goudelock,False
1515,76837,Bato Govedarica,Bato,Govedarica,False
1516,76838,Joe Graboski,Joe,Graboski,False
1517,76839,Ricky Grace,Ricky,Grace,False
1518,1628984,Devonte' Graham,Devonte',Graham,True
1519,37,Greg Graham,Greg,Graham,False
1520,101121,Joey Graham,Joey,Graham,False
1521,76843,Mal Graham,Mal,Graham,False
1522,76841,Orlando Graham,Orlando,Graham,False
1523,76842,Paul Graham,Paul,Graham,False
1524,101211,Stephen Graham,Stephen,Graham,False
1525,1626203,Treveon Graham,Treveon,Graham,False
1526,76844,Jim Grandholm,Jim,Grandholm,False
1527,97,Ronnie Grandison,Ronnie,Grandison,False
1528,101122,Danny Granger,Danny,Granger,False
1529,76847,Stewart Granger,Stewart,Granger,False
1530,258,Brian Grant,Brian,Grant,False
1531,76850,Bud Grant,Bud,Grant,False
1532,202,Gary Grant,Gary,Grant,False
1533,285,Greg Grant,Greg,Grant,False
1534,265,Harvey Grant,Harvey,Grant,False
1535,270,Horace Grant,Horace,Grant,False
1536,203924,Jerami Grant,Jerami,Grant,True
1537,1626170,Jerian Grant,Jerian,Grant,False
1538,76852,Josh Grant,Josh,Grant,False
1539,1514,Paul Grant,Paul,Grant,False
1540,76853,Travis Grant,Travis,Grant,False
1541,1629055,Donte Grantham,Donte,Grantham,False
1542,76854,Don Grate,Don,Grate,False
1543,76855,Butch Graves,Butch,Graves,False
1544,1629755,Hassani Gravett,Hassani,Gravett,True
1545,201189,Aaron Gray,Aaron,Gray,False
1546,1070,Devin Gray,Devin,Gray,False
1547,1516,Ed Gray,Ed,Gray,False
1548,1026,Evric Gray,Evric,Gray,False
1549,76859,Gary Gray,Gary,Gray,False
1550,1627982,Josh Gray,Josh,Gray,False
1551,76860,Leonard Gray,Leonard,Gray,False
1552,76861,Stuart Gray,Stuart,Gray,False
1553,76862,Sylvester Gray,Sylvester,Gray,False
1554,76863,Wyndol Gray,Wyndol,Gray,False
1555,81,Jeff Grayer,Jeff,Grayer,False
1556,76865,Bob Greacen,Bob,Greacen,False
1557,920,A.C. Green,A.C.,Green,False
1558,201980,Danny Green,Danny,Green,True
1559,101209,Devin Green,Devin,Green,False
1560,203110,Draymond Green,Draymond,Green,True
1561,203475,Erick Green,Erick,Green,False
1562,101123,Gerald Green,Gerald,Green,False
1563,203210,JaMychal Green,JaMychal,Green,True
1564,1630224,Jalen Green,Jalen,Green,True
1565,1629750,Javonte Green,Javonte,Green,True
1566,201145,Jeff Green,Jeff,Green,True
1567,76867,Johnny Green,Johnny,Green,False
1568,1630182,Josh Green,Josh,Green,True
1569,76868,Ken Green,Ken,Green,False
1570,76869,Kenny Green,Kenny,Green,False
1571,600011,Lamar Green,Lamar,Green,False
1572,1036,Litterial Green,Litterial,Green,False
1573,76872,Luther Green,Luther,Green,False
1574,76873,Mike Green,Mike,Green,False
1575,76874,Rickey Green,Rickey,Green,False
1576,76875,Sean Green,Sean,Green,False
1577,76877,Si Green,Si,Green,False
1578,76876,Sidney Green,Sidney,Green,False
1579,76878,Steve Green,Steve,Green,False
1580,201192,Taurean Green,Taurean,Green,False
1581,76879,Tommy Green,Tommy,Green,False
1582,2584,Willie Green,Willie,Green,False
1583,201590,Donte Greene,Donte,Greene,False
1584,101158,Orien Greene,Orien,Greene,False
1585,76880,Jerry Greenspan,Jerry,Greenspan,False
1586,76881,David Greenwood,David,Greenwood,False
1587,76882,Hal Greer,Hal,Greer,False
1588,2696,Lynn Greer,Lynn,Greer,False
1589,76883,Gary Gregor,Gary,Gregor,False
1590,76884,Claude Gregory,Claude,Gregory,False
1591,76885,John Greig,John,Greig,False
1592,76886,Norm Grekin,Norm,Grekin,False
1593,76887,Kevin Grevey,Kevin,Grevey,False
1594,1559,Adrian Griffin,Adrian,Griffin,False
1595,201933,Blake Griffin,Blake,Griffin,True
1596,2204,Eddie Griffin,Eddie,Griffin,False
1597,76888,Greg Griffin,Greg,Griffin,False
1598,76889,Paul Griffin,Paul,Griffin,False
1599,201981,Taylor Griffin,Taylor,Griffin,False
1600,76890,Darrell Griffith,Darrell,Griffith,False
1601,76891,Chuck Grigsby,Chuck,Grigsby,False
1602,1629656,Quentin Grimes,Quentin,Grimes,True
1603,1575,Derek Grimm,Derek,Grimm,False
1604,76893,George Grimshaw,George,Grimshaw,False
1605,76894,Dick Groat,Dick,Groat,False
1606,76895,Bob Gross,Bob,Gross,False
1607,76896,Jerry Grote,Jerry,Grote,False
1608,76897,Alex Groza,Alex,Groza,False
1609,101219,Anthony Grundy,Anthony,Grundy,False
1610,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1611,76900,Gene Guarilia,Gene,Guarilia,False
1612,76901,Petur Gudmundsson,Petur,Gudmundsson,False
1613,1629741,Marko Guduric,Marko,Guduric,False
1614,76902,Richie Guerin,Richie,Guerin,False
1615,339,Tom Gugliotta,Tom,Gugliotta,False
1616,76903,Andres Guibert,Andres,Guibert,False
1617,76904,Jay Guidinger,Jay,Guidinger,False
1618,76905,Coulby Gunther,Coulby,Gunther,False
1619,76906,Dave Gunther,Dave,Gunther,False
1620,76907,Al Guokas,Al,Guokas,False
1621,76908,Matt Guokas,Matt,Guokas,False
1622,76909,Matt Guokas,Matt,Guokas,False
1623,203268,Jorge Gutierrez,Jorge,Gutierrez,False
1624,1629657,Kyle Guy,Kyle,Guy,True
1625,2062,A.J. Guyton,A.J.,Guyton,False
1626,2775,Ha Seung-jin,,Ha Seung-jin,False
1627,1629060,Rui Hachimura,Rui,Hachimura,True
1628,76910,Rudy Hackett,Rudy,Hackett,False
1629,201632,Hamed Haddadi,Hamed,Haddadi,False
1630,76911,Scott Haffner,Scott,Haffner,False
1631,76912,Cliff Hagan,Cliff,Hagan,False
1632,76913,Glenn Hagan,Glenn,Hagan,False
1633,1630204,Ashton Hagans,Ashton,Hagans,False
1634,76914,Bob Hahn,Bob,Hahn,False
1635,76915,Al Hairston,Al,Hairston,False
1636,76916,Happy Hairston,Happy,Hairston,False
1637,76917,Lindsay Hairston,Lindsay,Hairston,False
1638,201612,Malik Hairston,Malik,Hairston,False
1639,203798,PJ Hairston,PJ,Hairston,False
1640,2409,Marcus Haislip,Marcus,Haislip,False
1641,76918,Chuck Halbert,Chuck,Halbert,False
1642,76919,Harvey Halbrook,Harvey,Halbrook,False
1643,76920,Bruce Hale,Bruce,Hale,False
1644,917,Jack Haley,Jack,Haley,False
1645,1630169,Tyrese Haliburton,Tyrese,Haliburton,True
1646,76922,Shaler Halimon,Shaler,Halimon,False
1647,1628985,Devon Hall,Devon,Hall,False
1648,1629743,Donta Hall,Donta,Hall,False
1649,1630221,Josh Hall,Josh,Hall,False
1650,200837,Mike Hall,Mike,Hall,False
1651,76923,Jeff Halliburton,Jeff,Halliburton,False
1652,1032,Darvin Ham,Darvin,Ham,False
1653,984,Steve Hamer,Steve,Hamer,False
1654,76925,Dale Hamilton,Dale,Hamilton,False
1655,1627772,Daniel Hamilton,Daniel,Hamilton,False
1656,76926,Dennis Hamilton,Dennis,Hamilton,False
1657,1629148,Johnny Hamilton,Johnny,Hamilton,True
1658,202706,Jordan Hamilton,Jordan,Hamilton,False
1659,203120,Justin Hamilton,Justin,Hamilton,False
1660,76927,Ralph Hamilton,Ralph,Hamilton,False
1661,1888,Richard Hamilton,Richard,Hamilton,False
1662,76928,Roylee Hamilton,Roylee,Hamilton,False
1663,76929,Steve Hamilton,Steve,Hamilton,False
1664,2347,Tang Hamilton,Tang,Hamilton,False
1665,676,Thomas Hamilton,Thomas,Hamilton,False
1666,1985,Zendon Hamilton,Zendon,Hamilton,False
1667,903,Geert Hammink,Geert,Hammink,False
1668,67,Tom Hammonds,Tom,Hammonds,False
1669,1627773,AJ Hammons,AJ,Hammons,False
1670,1630181,R.J. Hampton,R.J.,Hampton,True
1671,241,Darrin Hancock,Darrin,Hancock,False
1672,1052,Ben Handlogten,Ben,Handlogten,False
1673,76935,Cecil Hankins,Cecil,Hankins,False
1674,76936,Phil Hankinson,Phil,Hankinson,False
1675,1628605,Dusty Hannahs,Dusty,Hannahs,False
1676,76937,Alex Hannum,Alex,Hannum,False
1677,76938,Don Hanrahan,Don,Hanrahan,False
1678,76939,Rollen Hans,Rollen,Hans,False
1679,203162,Ben Hansbrough,Ben,Hansbrough,False
1680,201946,Tyler Hansbrough,Tyler,Hansbrough,False
1681,76942,Bob Hansen,Bob,Hansen,False
1682,76940,Glenn Hansen,Glenn,Hansen,False
1683,76941,Lars Hansen,Lars,Hansen,False
1684,2580,Travis Hansen,Travis,Hansen,False
1685,1682,Reggie Hanson,Reggie,Hanson,False
1686,76944,Bill Hanzlik,Bill,Hanzlik,False
1687,202376,Luke Harangody,Luke,Harangody,False
1688,358,Anfernee Hardaway,Anfernee,Hardaway,False
1689,896,Tim Hardaway,Tim,Hardaway,False
1690,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
1691,201935,James Harden,James,Harden,True
1692,76945,Reggie Harding,Reggie,Harding,False
1693,76946,Charlie Hardnett,Charlie,Hardnett,False
1694,76947,Alan Hardy,Alan,Hardy,False
1695,76948,James Hardy,James,Hardy,False
1696,76949,John Hargis,John,Hargis,False
1697,203090,Maurice Harkless,Maurice,Harkless,True
1698,76950,Jerry Harkness,Jerry,Harkness,False
1699,76951,Skip Harlicka,Skip,Harlicka,False
1700,76952,Jerome Harmon,Jerome,Harmon,False
1701,157,Derek Harper,Derek,Harper,False
1702,1629607,Jared Harper,Jared,Harper,True
1703,202712,Justin Harper,Justin,Harper,False
1704,76954,Mike Harper,Mike,Harper,False
1705,166,Ron Harper,Ron,Harper,False
1706,1723,Matt Harpring,Matt,Harpring,False
1707,1626149,Montrezl Harrell,Montrezl,Harrell,True
1708,202725,Josh Harrellson,Josh,Harrellson,False
1709,2492,Adam Harrington,Adam,Harrington,False
1710,1733,Al Harrington,Al,Harrington,False
1711,2454,Junior Harrington,Junior,Harrington,False
1712,970,Othella Harrington,Othella,Harrington,False
1713,76956,Art Harris,Art,Harris,False
1714,76957,Bernie Harris,Bernie,Harris,False
1715,76959,Bob Harris,Bob,Harris,False
1716,76958,Chris Harris,Chris,Harris,False
1717,2734,Devin Harris,Devin,Harris,False
1718,203548,Elias Harris,Elias,Harris,False
1719,203914,Gary Harris,Gary,Harris,True
1720,1630223,Jalen Harris,Jalen,Harris,False
1721,203925,Joe Harris,Joe,Harris,True
1722,446,Lucious Harris,Lucious,Harris,False
1723,202412,Manny Harris,Manny,Harris,False
1724,200839,Mike Harris,Mike,Harris,False
1725,76960,Steve Harris,Steve,Harris,False
1726,202227,Terrel Harris,Terrel,Harris,False
1727,202699,Tobias Harris,Tobias,Harris,True
1728,76961,Tony Harris,Tony,Harris,False
1729,1626151,Aaron Harrison,Aaron,Harrison,False
